rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
36,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.41396e-07,7.3507e-07
37,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.33212e-07,7.88549e-07
38,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.07849e-07,3.35131e-07
39,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.30836e-07,9.47726e-07
40,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.88037e-07,3.2245e-07
41,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.04131e-07,4.78831e-07
42,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.86969e-07,4.42196e-07
43,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.73583e-07,5.6756e-07
44,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.97031e-07,6.25747e-07
45,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.45273e-07,3.94738e-07
46,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.70795e-07,8.29608e-07
47,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90143e-07,9.02606e-07
48,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.39289e-07,6.88076e-07
49,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.77609e-07,1.10088e-07
50,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.80317e-07,2.76879e-07
51,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.26714e-07,1.97175e-07
52,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.48871e-07,8.62684e-07
53,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.90996e-07,2.40971e-07
54,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.42721e-07,8.5085e-07
55,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.5812e-07,4.54984e-07
56,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.7494e-07,2.21567e-07
57,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.43314e-07,2.37555e-07
58,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.14487e-07,2.83651e-07
59,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.78849e-07,4.61608e-07
60,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.45803e-07,6.30674e-07
61,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.98216e-07,2.49674e-07
62,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.34497e-07,2.92079e-07
63,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.70027e-07,6.21532e-07
64,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.43727e-07,6.47187e-07
65,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.16569e-07,6.11338e-07
66,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.30965e-07,2.45254e-07
67,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.26843e-07,4.01154e-07
68,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.02574e-07,2.7249e-07
69,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.30339e-07,9.94564e-07
70,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.27633e-07,5.72752e-07
71,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.52038e-07,1.68613e-07
72,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.92232e-07,4.05146e-07
73,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.79564e-07,1.87901e-07
74,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.33807e-07,4.25693e-07
75,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.35721e-07,7.63694e-07
76,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.3909e-07,8.00828e-07
77,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.09165e-07,2.29073e-07
78,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.53412e-07,4.4564e-07
79,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.98713e-07,2.26586e-07
80,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.84773e-07,4.44322e-07
81,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.02767e-07,5.39839e-07
82,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.4735e-07,2.7397e-07
83,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.74778e-07,4.78015e-07
84,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.14158e-07,6.13804e-07
85,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.02849e-07,8.41352e-07
86,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.18148e-07,4.58642e-07
87,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.73883e-07,7.25628e-07
88,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.86492e-07,8.16949e-07
89,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.79705e-07,7.3466e-07
90,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.56421e-07,3.23312e-07
91,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.45526e-07,5.94913e-07
92,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.0453e-07,9.06311e-07
93,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.11264e-07,1.16772e-07
94,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.29205e-07,7.45796e-07
95,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.13649e-07,5.37714e-07
96,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.29175e-07,5.22423e-07
97,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.36024e-07,9.25889e-07
98,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.60394e-07,5.08376e-07
99,244,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.26063e-07,7.39849e-07
0,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.88342e-07,3.23153e-07
1,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.8572e-07,6.43483e-07
2,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.10872e-07,4.3764e-07
3,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.58937e-07,3.77567e-07
4,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.23108e-07,7.86956e-07
5,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.44331e-07,7.88354e-07
6,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.41631e-07,5.54917e-07
7,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.19791e-07,5.93494e-07
8,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.26242e-07,7.76149e-07
9,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.93032e-07,4.45984e-07
10,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.49871e-07,1.56413e-07
11,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.84365e-07,4.39407e-07
12,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.69874e-07,9.28693e-07
13,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.43398e-07,6.08638e-07
14,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.99968e-07,5.74655e-07
15,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.03452e-07,4.38526e-07
16,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.10395e-07,8.46708e-07
17,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.71727e-07,9.63148e-07
18,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.97478e-07,3.37209e-07
19,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.41237e-07,4.84144e-07
20,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.66189e-07,5.58203e-07
21,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.35584e-07,8.12872e-07
22,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.47094e-07,7.12075e-07
23,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.08587e-07,8.18288e-07
24,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.30072e-07,2.07495e-07
25,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.09362e-07,7.50514e-07
26,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.1144e-07,2.08686e-07
27,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.2367e-07,1.15214e-07
28,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.35356e-07,2.25375e-07
29,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.93223e-07,2.70446e-07
30,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.2591e-07,9.63105e-07
31,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.46357e-07,2.55538e-07
32,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.86509e-07,7.08628e-07
33,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.08724e-07,2.1185e-07
34,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.60343e-07,6.80357e-07
35,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.4026e-07,9.32209e-07
36,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.05609e-07,3.16592e-07
37,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.22185e-07,5.63662e-07
38,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.52884e-07,2.7943e-07
39,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.86965e-07,7.04156e-07
40,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.87032e-07,6.85487e-07
41,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.02539e-07,4.75444e-07
42,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.2158e-07,8.55207e-07
43,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.35752e-07,5.53439e-07
44,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.78612e-07,1.82149e-07
45,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.23819e-07,6.64454e-07
46,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.01719e-07,8.60297e-07
47,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.81913e-07,9.02622e-07
48,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.58261e-07,7.3615e-07
49,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.63158e-07,1.56263e-07
50,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.95528e-07,3.12225e-07
51,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.2489e-07,2.46778e-07
52,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.60433e-07,7.55021e-07
53,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.34611e-07,3.83747e-07
54,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.54676e-07,3.51422e-07
55,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.72101e-07,5.43064e-07
56,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.06493e-07,3.39707e-07
57,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.8884e-07,1.97538e-07
58,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.14828e-07,7.20296e-07
59,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.0299e-07,6.8185e-07
60,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.03854e-07,6.1607e-07
61,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.19991e-07,6.95617e-07
62,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.82979e-07,1.0986e-07
63,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.14678e-07,9.35168e-07
64,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.63503e-07,5.77218e-07
65,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.26867e-07,7.10577e-07
66,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.88111e-07,1.56722e-07
67,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.30624e-07,3.45187e-07
68,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.1677e-07,3.78496e-07
69,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.17864e-07,2.44135e-07
70,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.06316e-07,3.77205e-07
71,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.59429e-07,4.78577e-07
72,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.89351e-07,5.94748e-07
73,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.20553e-07,3.35384e-07
74,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.86111e-07,3.49624e-07
75,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.02976e-07,4.44622e-07
76,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.04634e-07,5.64805e-07
77,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.05367e-07,6.37197e-07
78,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.71e-07,2.99102e-07
79,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.57117e-07,4.84131e-07
80,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.4581e-07,9.10308e-07
81,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.42913e-07,1.23116e-07
82,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.16485e-07,6.22015e-07
83,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.40919e-07,7.2435e-07
84,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.34813e-07,8.34699e-07
85,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.81532e-07,4.74879e-07
86,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.98473e-07,8.70655e-07
87,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.57891e-07,9.69226e-07
88,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.50458e-07,4.52849e-07
89,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.06513e-07,5.63665e-07
90,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.88124e-07,5.75649e-07
91,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.43892e-07,9.93589e-07
92,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.82954e-07,2.99601e-07
93,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.43371e-07,4.38624e-07
94,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.74924e-07,7.70881e-07
95,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.2134e-07,2.75386e-07
96,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.90502e-07,7.27946e-07
97,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.1299e-07,7.25527e-07
98,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.16138e-07,9.34725e-07
99,245,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.71187e-07,3.79378e-07
0,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.89529e-07,1.64232e-07
1,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.4372e-07,7.86249e-07
2,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.17997e-07,8.78744e-07
3,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.87678e-07,6.30918e-07
4,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.40676e-07,6.23327e-07
5,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.5669e-07,3.02183e-07
6,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.82926e-07,9.33828e-07
7,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.98454e-07,1.82147e-07
8,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.28804e-07,8.22109e-07
9,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.70231e-07,2.81906e-07
10,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.59167e-07,4.21789e-07
11,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.92432e-07,2.71466e-07
12,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.49277e-07,1.42412e-07
13,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.96505e-07,6.69261e-07
14,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.04384e-07,1.76604e-07
15,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.76061e-07,4.54184e-07
16,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.8559e-07,7.85896e-07
17,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.37398e-07,1.85604e-07
18,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.19305e-07,7.05445e-07
19,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.40073e-07,1.10992e-07
20,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.22756e-07,8.01066e-07
21,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.53623e-07,5.05157e-07
22,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.20462e-07,1.54042e-07
23,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.04491e-07,1.94059e-07
24,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.17769e-07,3.53379e-07
25,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.74701e-07,5.44682e-07
26,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.22429e-07,8.31663e-07
27,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.40315e-07,5.27127e-07
28,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.05984e-07,9.43731e-07
29,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.32445e-07,4.30471e-07
30,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.52822e-07,1.61351e-07
31,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.48211e-07,3.25022e-07
32,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.57125e-07,8.76714e-07
33,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.87538e-07,1.13161e-07
34,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.14255e-07,8.12825e-07
35,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.09108e-07,8.04014e-07
36,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.50069e-07,5.41609e-07
37,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.16935e-07,8.4533e-07
38,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.52378e-07,4.76258e-07
39,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.38849e-07,8.63303e-07
40,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.64412e-07,5.46521e-07
41,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.51449e-07,7.52422e-07
42,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.93815e-07,8.4935e-07
43,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.19177e-07,3.78225e-07
44,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.62893e-07,6.3922e-07
45,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.82128e-07,1.0609e-07
46,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.88882e-07,2.26077e-07
47,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.77962e-07,2.83815e-07
48,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.3457e-07,5.57687e-07
49,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.83624e-07,5.87253e-07
50,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.40173e-07,8.91616e-07
51,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.64122e-07,5.25686e-07
52,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.52629e-07,3.60493e-07
53,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.55211e-07,1.63449e-07
54,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.1733e-07,1.76816e-07
55,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.2678e-07,8.7781e-07
56,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.63338e-07,9.86661e-07
57,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.27371e-07,7.92946e-07
58,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.87653e-07,1.30835e-07
59,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.23658e-07,2.16565e-07
60,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.17943e-07,5.31505e-07
61,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.30714e-07,3.92137e-07
62,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.69623e-07,4.57138e-07
63,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.99522e-07,2.82321e-07
64,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.52259e-07,3.64053e-07
65,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.16865e-07,6.23843e-07
66,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90333e-07,1.54999e-07
67,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.03594e-07,1.96166e-07
68,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.81999e-07,2.21564e-07
69,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.70626e-07,6.63685e-07
70,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.57403e-07,2.15501e-07
71,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.80319e-07,8.12544e-07
72,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.32296e-07,3.52757e-07
73,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.80581e-07,6.01802e-07
74,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.47767e-07,1.48953e-07
75,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.4036e-07,2.69697e-07
76,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.24974e-07,9.6134e-07
77,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.41965e-07,1.82267e-07
78,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.02967e-07,7.69683e-07
79,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90027e-07,6.1025e-07
80,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.24103e-07,4.48682e-07
81,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.96487e-07,9.8863e-07
82,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.8493e-07,3.97243e-07
83,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.40441e-07,6.82897e-07
84,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.08771e-07,5.35141e-07
85,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.60731e-07,4.09073e-07
86,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.05554e-07,6.44984e-07
87,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.00561e-07,6.4157e-07
88,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.57742e-07,5.70245e-07
89,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.50838e-07,7.39073e-07
90,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.24292e-07,8.6009e-07
91,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.87862e-07,3.96018e-07
92,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.67607e-07,4.93643e-07
93,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.61192e-07,6.97469e-07
94,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.33698e-07,1.97042e-07
95,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.48832e-07,9.62496e-07
96,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.5862e-07,2.78489e-07
97,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.89437e-07,8.28197e-07
98,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.92261e-07,6.56064e-07
99,246,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.6913e-07,9.79812e-07
0,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.35776e-07,6.19529e-07
1,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.44592e-07,3.97878e-07
2,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.72255e-07,3.28291e-07
3,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.40615e-07,8.808e-07
4,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.61448e-07,8.48537e-07
5,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.88999e-07,5.09052e-07
6,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.30615e-07,8.61411e-07
7,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.13426e-07,4.50257e-07
8,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.42738e-07,2.56071e-07
9,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.02889e-07,2.58184e-07
10,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.50144e-07,6.93845e-07
11,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.12053e-07,5.9724e-07
12,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.27505e-07,1.09397e-07
13,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.87778e-07,9.13125e-07
14,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.92237e-07,5.54736e-07
15,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.29718e-07,8.15137e-07
16,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.29026e-07,1.31945e-07
17,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.45042e-07,5.34691e-07
18,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.48635e-07,3.0044e-07
19,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.13769e-07,1.44985e-07
20,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.3418e-07,1.45554e-07
21,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.76752e-07,5.51124e-07
22,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.63394e-07,8.25377e-07
23,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.47214e-07,4.31117e-07
24,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.57945e-07,1.45042e-07
25,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.10082e-07,4.60197e-07
26,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.00468e-07,8.74845e-07
27,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.3703e-07,5.44944e-07
28,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.56683e-07,5.22688e-07
29,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.76555e-07,7.95168e-07
30,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.32409e-07,1.10468e-07
31,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.67885e-07,4.67491e-07
32,247,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.53637e-07,9.85612e-07
